name,file,result,error_type,error
log_input_handlers_spec,systems/LogCorrect.v,False,feedback,No such assumption.
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name Unable to unify ""refl_trans_1n_trace ?M1620 ?M1621 ?M1623 (?M1624 ++ ?M1625)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, revertLogNetwork net) []""."
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,Expects a disjunctive pattern with 2 branches.
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,Cannot apply lemma (inf_often_map (now (occurred (tot_map_label l)))                       (now (occurred l)))
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name t : list output tr : list (name * (input + list output)) Unable to unify  ""filterMap     (fun x : name * (PB_input + list PB_output) =>      let (y, y0) := x in      match y with      | Primary => match y0 with                   | inl (Request i) => Some i                   | _ => None                   end      | Backup => None      end) tr"" with  ""match match h with         | Primary | _ => None         end with   | Some y =>       y       :: filterMap            (fun x : name * (PB_input + list PB_output) =>             let (y0, y1) := x in             match y0 with             | Primary =>                 match y1 with                 | inl (Request i) => Some i                 | _ => None                 end             | Backup => None             end) tr   | None =>       filterMap         (fun x : name * (PB_input + list PB_output) =>          let (y, y0) := x in          match y with          | Primary =>              match y0 with              | inl (Request i) => Some i              | _ => None              end          | Backup => None          end) tr   end""."
Nth_app,systems/LiveLockServ.v,True,,
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,The reference tot_map_name_o_inv was not found in the current environment.
nwnw_lock,systems/LiveLockServ.v,False,feedback,No primitive equality found.
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,(in proof locks_correct_net_handlers): Attempt to save an incomplete proof
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The LHS of __top_assumption_     net does not match any subterm of the goal
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,No product even after head-reduction.
map_id_tr,core/GhostSimulations.v,False,feedback,Tactic failure: Incorrect number of goals (expected 1 tactic).
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,The reference dst was not found in the current environment.
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,add_err,Syntax Error: Lexer: Undefined token
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"No assumption in (step_ordered_failure                     (map tot_map_name failed', pt_map_onet net)                     (map tot_map_name failed',                     pt_map_onet                       {|                       onwPackets := collate name_eq_dec to                                       (update2 name_eq_dec                                           (onwPackets net) from to ms) l;                       onwState := update name_eq_dec (onwState net) to d |})                     (filterMap pt_map_trace_ev (map2fst to (map inr out))) \/                   pt_map_onet                     {|                     onwPackets := collate name_eq_dec to                                     (update2 name_eq_dec                                         (onwPackets net) from to ms) l;                     onwState := update name_eq_dec (onwState net) to d |} =                   pt_map_onet net /\                   failed' = failed' /\                   filterMap pt_map_trace_ev (map2fst to (map inr out)) = [])"
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The LHS of __top_assumption_     lb does not match any subterm of the goal
inputs_with_key_plus_key,systems/VarD.v,False,feedback,"In environment k : key i : input o : output H : input_key i = k e : k = input_key i Unable to unify ""[i]"" with ""inputs_with_key [(i, o)] k""."
remove_neq_o,lib/FMapVeryWeak.v,True,,
ack_in_flight_to_primary_backup,systems/Counter.v,True,,
step_1_star_trace_state_correct,systems/VarD.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable sigma.
not_in_map_not_in_failed,core/TotalMapSimulations.v,True,,
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,"Found no subterm matching ""left e"" in the current goal."
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,"In environment P : BaseParams labeled_multi_params : LabeledMultiParams P overlay_params : NameOverlayParams unlabeled_multi_params new_msg_params : NewMsgParams unlabeled_multi_params net : ordered_dynamic_network l : label tr : list (lb_name * (input + output)) H_star : refl_trans_1n_trace step_ordered_dynamic step_ordered_dynamic_init            net tr out : list output to : lb_name ms : list lb_msg d' : data l0 : list (lb_name * lb_msg) from : lb_name m : lb_msg d : data H : In to (odnwNodes net) H0 : odnwState net to = Some d H1 : odnwPackets net from to = m :: ms H2 : lb_net_handlers to from m d = (l, out, d', l0) The term ""to"" has type ""lb_name"" while it is expected to have type ""name""."
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,True,,
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,No primitive equality found.
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,The LHS of tot_lb_label_silent_fst_snd     (tot_map_label label_silent) does not match any subterm of the goal
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,No applicable tactic.
reachable_intro,systems/LiveLockServ.v,True,,
refl_trans_n1_1n_trace,core/Net.v,True,,
adjacent_to_irreflexive,core/NameOverlay.v,True,,
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,True,,
In_n_Nodes,systems/LockServ.v,False,feedback,The reference all_fin_complete was not found in the current environment.
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,Unable to find an instance for the variable h.
locks_correct_unlock_true_to_false,systems/LockServ.v,True,,
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,The type of H2 is not inductive.
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,True,,
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,Unable to find an instance for the variable y.
locks_correct_invariant,systems/LiveLockServ.v,True,,
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,Unexpected name (no introduction patterns were expected in the branch).
network_eq,systems/SeqNumCorrect.v,True,,
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (P : A -> Prop) (l : list A),   Forall P l <-> (forall x : A, In x l -> P x)"" on hypothesis of type  ""(forall p : packet, In p (nwPackets st) -> network_invariant (nwState st) p) /\   distinct_pairs_and network_network_invariant (nwPackets st)""."
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""(?M1599 ++ ?M1600) ++ ?M1601"" in H."
ZOOOPST_cons_intro,systems/PrimaryBackup.v,True,,
Nth_tl,systems/LiveLockServ.v,True,,
NOABT_singleton_inl,systems/PrimaryBackup.v,True,,
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,Unexpected name (no introduction patterns were expected in the branch).
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,True,,
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,(in proof ZOOOPST_singleton_singleton): Attempt to save an incomplete proof
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,No such assumption.
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,add_err,No focused proof (No proof-editing in progress).
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,No assumption in (~ False /\ In (tot_map_name_inv failed) ns)
disk_correct_invariant,systems/LogCorrect.v,False,add_err,Syntax error: [intropatterns] expected after '[' (in [or_and_intropattern]).
collate_pt_map_update2_eq,core/PartialMapSimulations.v,True,,
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The LHS of H_init     x does not match any subterm of the goal
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""handler i (state (sigma Primary))"" in Epr."
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params pk : list packet st : name -> data Unable to unify ""{| nwPackets := pk; nwState := st |}"" with  ""deghost (reghost {| nwPackets := pk; nwState := st |})""."
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,No such hypothesis: Hms
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,Unable to find an instance for the variable x'.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,True,,
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,Unexpected name (no introduction patterns were expected in the branch).
locks_correct_invariant,systems/LockServ.v,False,feedback,The reference H1 was not found in the current environment.
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,The reference ev was not found in the current environment.
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,Not an inductive goal with 2 constructors.
NOABT_app,systems/PrimaryBackup.v,False,feedback,Unable to find an instance for the variable y.
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""revert_trace (tr1 ++ tr2)"" in the current goal."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,True,,
map_eq_name_eq_eq,core/TotalMapSimulations.v,True,,
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,No such assumption.
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,True,,
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (l m : list A) (a : A), In a l \/ In a m -> In a (l ++ m)"" on hypothesis of type  ""In p     (map        (fun m : name * msg => {| pSrc := h; pDst := fst m; pBody := snd m |})        ms ++ l)""."
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,No such hypothesis: Heq
InputHandler_lbcases,systems/LiveLockServ.v,True,,
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,n is already used.
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,Unexpected name (no introduction patterns were expected in the branch).
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,True,,
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,True,,
all_Names_Nodes,systems/Counter.v,True,,
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,No matching clauses for match.
processInputs_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params l2 : list input d : data Unable to unify ""let (d'', os') := processInputs d l2 in (d'', os')"" with  ""processInputs d l2""."
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c0, c : Client_index H : True The term ""c"" has type ""Client_index"" while it is expected to have type ""nat""."
ack_in_flight_to_primary_app,systems/Counter.v,True,,
outputs_m_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""outputs_m (tr1 ++ tr2)"" in the current goal."
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name Unable to unify ""[]"" with ""inputs_m [(h, inl Read)]""."
trace_relations_work,core/TraceRelations.v,False,feedback,"In environment State : Type Event : Type step : step_relation State Event TR : TraceRelation step s1, tr1, s2 : State o, Hrt1 : list Event IH : step s1 tr1 o Hstep : refl_trans_1n_trace step tr1 s2 Hrt1 Ht : T (o ++ Hrt1) IHHstep : T Hrt1 -> R s2 The term ""tr1"" has type ""State"" while it is expected to have type  ""list ?Event""."
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,No such hypothesis: H0
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsPartialMapCongruency fail_fst fail_snd base_map f : name -> name -> list msg ms : list msg src, dst : name H : src = tot_map_name (tot_map_name_inv src) H0 : dst = tot_map_name (tot_map_name_inv dst) Unable to unify  ""if    sumbool_and (tot_map_name (tot_map_name_inv src) = src)      (tot_map_name (tot_map_name_inv src) <> src)      (tot_map_name (tot_map_name_inv dst) = dst)      (tot_map_name (tot_map_name_inv dst) <> dst)      (name_eq_dec (tot_map_name (tot_map_name_inv src)) src)      (name_eq_dec (tot_map_name (tot_map_name_inv dst)) dst)   then filterMap pt_map_msg ms   else filterMap pt_map_msg (f (tot_map_name_inv src) (tot_map_name_inv dst))"" with  ""filterMap pt_map_msg     (if       sumbool_and (tot_map_name_inv src = tot_map_name_inv src)         (tot_map_name_inv src <> tot_map_name_inv src)         (tot_map_name_inv dst = tot_map_name_inv dst)         (tot_map_name_inv dst <> tot_map_name_inv dst)         (name_eq_dec (tot_map_name_inv src) (tot_map_name_inv src))         (name_eq_dec (tot_map_name_inv dst) (tot_map_name_inv dst))      then ms      else f (tot_map_name_inv src) (tot_map_name_inv dst))""."
inputs_1_m_revert,systems/PrimaryBackup.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
reboot_invariant,systems/LogCorrect.v,False,feedback,The reference Hcorr_old was not found in the current environment.
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) Hstar : event_step_star step_async step_async_init (hd s) Hexec : lb_step_execution lb_step_async s Hfair : weak_fairness lb_step_async label_silent s Hnow : now (occurred (MsgLock c)) s s' : ?T The term ""Server"" has type ""Name"" while it is expected to have type ""name""."
InputHandler_cases,systems/LockServ.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_async_partial_map_simulation_1 was not found in the current environment.
ZOOOPST_cons_elim,systems/PrimaryBackup.v,False,feedback,Unable to find an instance for the variable y.
nwnw_unlock_lock,systems/LockServ.v,True,,
pt_msg_in_map,core/PartialMapSimulations.v,False,feedback,"Anomaly ""Evar ?X1161 was not declared."" Please report at http://coq.inria.fr/bugs/."
InputUnlock_held,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,"Cannot find the elimination combinator always_ind, the elimination of the inductive definition always on sort Prop is probably not allowed."
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,(in proof network_invariant_inductive): Attempt to save an incomplete proof
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,The reference xs was not found in the current environment.
last_holder'_server_extend,systems/LockServ.v,False,feedback,i is already used.
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,The LHS of Heq     (tot_map_name_inv n) does not match any subterm of the goal
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The reference rt1n_trace_step was not found in the current environment.
cross_relation,systems/LockServ.v,False,feedback,Unable to find an instance for the variable st.
weak_fairness_invar,core/LabeledNet.v,False,feedback,Cannot coerce eventually to an evaluable reference.
InputHandler_Client_Unlock,systems/LiveLockServ.v,True,,
last_holder'_neq_unlock_extend,systems/LockServ.v,False,feedback,No such contradiction
pt_map_odnet_hd_step_ordered_dynamic_failure_star,core/PartialMapExecutionSimulations.v,True,,
tot_map_name_injective,core/TotalMapSimulations.v,True,,
inputs_m_inr_singleton,systems/PrimaryBackup.v,True,,
step_ordered_dynamic_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,"No assumption in (exists tr' : list (name * (input + output)),                     step_ordered_dynamic_failure_star                       step_ordered_dynamic_failure_init                       (map tot_map_name failed, pt_ext_map_odnet net) tr')"
revert_state_defn,systems/PrimaryBackup.v,True,,
revertNetwork_deliver_step,systems/SeqNumCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params st : seq_num_network p : packet xs, ys : list packet d : data l : list (name * msg) l' : list (name * seq_num_msg) n : nat Hsane : sequence_sane st Hseen : sequence_seen st Heq : sequence_equality st HnotSeen : nwPackets st = xs ++ p :: ys Hproc : ~         In (tmNum (pBody p))           (assoc_default name_eq_dec (tdSeen (nwState st (pDst p)))               (pSrc p) []) The term ""HnotSeen"" has type ""nwPackets st = xs ++ p :: ys"" while it is expected to have type  ""~   In (tmNum (pBody p))     (assoc_default name_eq_dec (tdSeen (nwState st (pDst p))) (pSrc p) [])""."
decomposition_reachable_nw_invariant,systems/LiveLockServ.v,False,feedback,"Illegal application (Non-functional construction):  The expression ""decomposition_invariant"" of type  ""inductive_invariant step_async step_async_init composed_invariant"" cannot be applied to the term  ""st"" : ""network"""
collate_ls_tot_map_update2_eq,core/TotalMapSimulations.v,True,,
in_msg_filterMap_pt_map_msg,core/PartialMapSimulations.v,True,,
inputs_m_backup_singleton,systems/PrimaryBackup.v,True,,
PB_net_out_case,systems/PrimaryBackup.v,False,feedback,Cannot find any non-recursive equality over Hd.
Locked_in_network_eventually_MsgLocked,systems/LiveLockServ.v,True,,
dup_drop_Permutation,core/DupDropReordering.v,True,,
inputs_1_nil_outputs_1_nil,systems/PrimaryBackup.v,True,,
processPackets_seq_eq,systems/SeqNumCorrect.v,False,feedback,The reference Decidable.dec was not found in the current environment.
step_ordered_pt_ext_mapped_simulation_1,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map net, net' : ordered_network src : list (name * (input + output)) dst : msg m : list msg ms : list output ms' : data out : list (name * msg) d, ps : name Hq : onwPackets net d ps = dst :: m Hh : net_handlers ps d dst (onwState net ps) = (ms, ms', out) Hq' : net' =       {|       onwPackets := collate name_eq_dec ps                       (update2 name_eq_dec (onwPackets net) d ps m) out;       onwState := update name_eq_dec (onwState net) ps ms' |} The term ""m"" has type ""list msg"" while it is expected to have type ""msg""."
pt_map_update_eq,core/PartialMapSimulations.v,False,feedback,The LHS of tot_map_name_inverse_inv     (tot_map_name (tot_map_name_inv _)) does not match any subterm of the goal
step_failure_deserialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,No matching clauses for match.
clients_move_way_up_in_queue,systems/LiveLockServ.v,False,feedback,n' is used in hypothesis Hle.
tot_init_handlers_fun_eq,core/TotalMapSimulations.v,True,,
MsgLock_Locked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) Hstar : event_step_star step_async step_async_init (hd s) Hexec : lb_step_execution lb_step_async s Hfair : weak_fairness lb_step_async label_silent s Hnext_locked : next                  (fun                     s : infseq                           (event network label (name * (input + list output)))                   =>                   In {| pSrc := Server; pDst := Client c; pBody := Locked |}                     (nwPackets (evt_a (hd s)))) s Unable to unify ""eventually ?M1639 (Cons ?M1640 ?M1641)"" with  ""eventually     (fun s : infseq (event network label (name * (input + list output))) =>      In {| pSrc := Server; pDst := Client c; pBody := Locked |}        (nwPackets (evt_a (hd s)))) s""."
step_ordered_failure_serialize_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,No such assumption.
packet_eta,core/Net.v,True,,
processPackets_num_monotonic,systems/SeqNumCorrect.v,False,feedback,No such hypothesis: H0
locks_correct_locked_net_handlers_new,systems/LockServ.v,True,,
trace_mutex'_unlock_extend,systems/LockServ.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
in_pt_map_map_pair,core/PartialMapSimulations.v,False,feedback,The reference m0 was not found in the current environment.
step_async_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,No such hypothesis: H1
last_holder'_no_out_inv,systems/LiveLockServ.v,False,feedback,No such assumption.
RTn1_step,core/Net.v,False,feedback,"In environment A : Type trace : Type step : step_relation x : A l : list trace x0 : A Hstep : step x x0 l Unable to unify ""refl_trans_n1_trace ?M1576 ?M1577 ?M1577 []"" with  ""refl_trans_n1_trace step x x l""."
at_head_of_nil,systems/LockServ.v,True,,
