name,file,result,error_type,error
at_head_of_queue_intro,systems/LockServ.v,True,,
lb_step_ordered_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference failed'0 was not found in the current environment.
mgv_reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params msg_ghost_params : MsgGhostMultiParams multi_params nwPackets : list packet nwState : name -> data Unable to unify ""{| nwPackets := nwPackets; nwState := nwState |}"" with  ""mgv_deghost (mgv_reghost {| nwPackets := nwPackets; nwState := nwState |})""."
snoc_at_head_of_queue_preserved,systems/LockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
distinct_pairs_and_app,core/StatePacketPacketDecomposition.v,False,feedback,Not an inductive product.
step_async_tot_mapped_simulation_2,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' net, net' : network out : list (name * (input + list output)) mnet : network mout : list (name * (input + list output)) Hasync : step_async net net' out Hmap : tot_map_net mnet = net Hm : map tot_map_trace_occ mout = out The term ""out"" has type  ""list     (@name base_snd multi_snd * (@input base_snd + list (@output base_snd)))"" while it is expected to have type  ""list     (@name base_fst multi_fst * (@input base_fst + list (@output base_fst)))""."
Lock_delivered_MsgLock,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat i : Client_index l' : Label net, net' : network tr : list (Name * (Input + list Output)) H : lb_step_async net l' net' tr H0 : In {| pSrc := Client i; pDst := Server; pBody := Lock |} (nwPackets net) H1 : ~      In {| pSrc := Client i; pDst := Server; pBody := Lock |}        (nwPackets net') Unable to unify ""l'"" with ""MsgLock i""."
locks_correct_locked_at_head_preserved,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : data p : packet Hlc : locks_correct_locked sigma p Hhead : forall c : Client_index,         at_head_of_queue sigma c ->         at_head_of_queue (update name_eq_dec sigma Server st') c The term ""p"" has type ""packet"" while it is expected to have type ""name""."
Unlock_in_network_eventually_MsgUnlock,systems/LiveLockServ.v,False,feedback,The reference async_delivered_eventually was not found in the current environment.
nwnw_unlock_lock,systems/LiveLockServ.v,False,feedback,No primitive equality found.
disk_correct_reboot,systems/LogCorrect.v,False,feedback,The reference do_log_reboot_disk_correct was not found in the current environment.
distinct_pairs_and_app_cons,core/StatePacketPacketDecomposition.v,False,feedback,The reference distinct_pairs_and_nil was not found in the current environment.
LockServ_nwnw_net_handlers_old_new,systems/LockServ.v,False,feedback,The reference LockServ_nwnw_net_handlers_new was not found in the current environment.
dup_drop_step_star_step_1,core/DupDropReordering.v,False,feedback,"In environment A : Type A_eq_dec : forall x y : A, {x = y} + {x <> y} l, l' : list A H : dup_drop_step l l' Unable to unify ""clos_refl_trans ?M1560 ?M1561 ?M1562 ?M1563"" with  ""clos_refl_trans_n1 (list A) dup_drop_step l l'""."
pt_map_map_pair_eq,core/PartialMapSimulations.v,False,feedback,The reference pt_map_msg_map2snd was not found in the current environment.
trace_mutual_exclusion'_extend_input,systems/LockServ.v,False,feedback,Not an inductive product.
step_ordered_dynamic_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The reference simulation_star_1 was not found in the current environment.
mgv_ghost_simulation_1,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params msg_ghost_params : MsgGhostMultiParams multi_params net : network failed' : list name p : packet xs, ys : list packet d : data l : list (name * msg) out0 : list output H4 : nwPackets net = xs ++ p :: ys H5 : ~ In (pDst p) failed' H7 : net_handlers (pDst p) (pSrc p) (pBody p) (nwState net (pDst p)) =      (out0, d, l) Unable to unify ""step_failure (?M1997, ?M1995) (?M1998, ?M1996) nil"" with  ""step_failure (failed', mgv_deghost net)     (failed',     mgv_deghost       {|       nwPackets := send_packets (pDst p) l ++ xs ++ ys;       nwState := update name_eq_dec (nwState net) (pDst p) d |})     ((pDst p, inr out0) :: nil)""."
true_in_reachable_mutual_exclusion,systems/LiveLockServ.v,False,feedback,The reference init_invariant was not found in the current environment.
locks_correct_update_false,systems/LiveLockServ.v,False,feedback,No product even after head-reduction.
last_holder'_input_extend,systems/LiveLockServ.v,False,feedback,The reference last_holder'_app was not found in the current environment.
LockServ_nwnw_input_handlers_new_new,systems/LiveLockServ.v,False,feedback,No product even after head-reduction.
PrimaryNetHandler_no_msgs,systems/Counter.v,True,,
log_input_handlers_spec,systems/LogCorrect.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,The reference star_refl was not found in the current environment.
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_ordered_failure_star_init was not found in the current environment.
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,"Cannot find the elimination combinator always_ind, the elimination of the inductive definition always on sort Prop is probably not allowed."
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name t : list output tr : list (name * (input + list output)) Unable to unify ""inputs_m tr"" with ""inputs_m ((h, inr t) :: tr)""."
Nth_app,systems/LiveLockServ.v,True,,
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map n : name e : tot_map_name (tot_map_name_inv n) = n Unable to unify  ""(let (pt_ext_map_data, _) := multi_map in pt_ext_map_data)     (init_handlers (tot_map_name_inv n)) (tot_map_name_inv n)"" with ""init_handlers n""."
nwnw_lock,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""pBody p"" in the current goal."
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,The reference lock was not found in the current environment.
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,No such hypothesis: H
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,The reference composed_invariant_init was not found in the current environment.
map_id_tr,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params n : name l : list output out : list (name * (input + list output)) IHout : map           (fun e : name * (input + list output) =>            let (n, s) := e in            match s with            | inl io => (n, inl io)            | inr lo => (n, inr (map id lo))            end) out = out Unable to unify ""(n, inr l) :: out"" with ""(n, inr (map id l)) :: out""."
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi : MultiParams base_fst overlay : NameOverlayParams multi fail_msg : FailMsgParams multi single : SingleParams base_snd tot_map : MultiSingleParamsTotalMap multi base_snd me : name map_congr : MultiSingleParamsTotalMapCongruency single tot_map me Htot : step_ordered_failure_tot_s_net_handlers_eq net, net' : ordered_network failed, failed' : list name tr, tr' : list (name * (input + output)) Hstep : step_ordered_failure (failed, net) (failed', net') tr' The term ""net'"" has type ""ordered_network"" while it is expected to have type  ""list name""."
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,add_err,Syntax error: ']' expected after [tactic_then_gen] (in [tactic:tactic_expr]).
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,The reference step_ordered_failure_map was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,congruence failed.
inputs_with_key_plus_key,systems/VarD.v,False,feedback,"Found no subterm matching ""input_key i"" in the current goal."
remove_neq_o,lib/FMapVeryWeak.v,False,feedback,The reference remove_neq_o was not found in the current environment.
ack_in_flight_to_primary_backup,systems/Counter.v,False,feedback,"In environment p : packet HP : pDst p = backup Unable to unify ""0"" with  ""length     match       (if Msg_eq_dec (pBody p) ack        then if Name_eq_dec backup primary then Some tt else None        else None)     with     | Some y => [y]     | None => []     end""."
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,"In environment x, x', x'' : Net.data cs, cs' : list (Net.input * Net.output) H : step_1 x x' cs H0 : refl_trans_1n_trace step_1 x' x'' cs' IHrefl_trans_1n_trace : trace_state_correct cs' x' x'' k : key Unable to unify ""Map.find k x''"" with  ""fst (interpret k (rev (inputs_with_key (cs ++ cs') k)) (Map.find k x))""."
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
not_in_map_not_in_failed,core/TotalMapSimulations.v,False,feedback,The reference tot_map_name_inv_spec was not found in the current environment.
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,The reference tot_map_inv_l was not found in the current environment.
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,Not an inductive product.
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,False,feedback,The reference tot_map_label_event_strong_fairness was not found in the current environment.
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgTotalMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsTotalMapCongruency base_map name_map                        msg_map label_map tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' fail_fst : FailureParams unlabeled_multi_params fail_snd : FailureParams unlabeled_multi_params fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map net, net' : ordered_network failed, failed' : list name net0, net'0 : ordered_network failed0 : list name tr : list (name * (input + output)) m : msg ms : list msg out : list output d : data l : list (lb_name * lb_msg) from, to : name lb : label H : onwPackets net0 from to = m :: ms H0 : ~ In to failed0 H1 : lb_net_handlers to from m (onwState net0 to) = (lb, out, d, l) H2 : net'0 =      {|      onwPackets := collate name_eq_dec to                      (update2 name_eq_dec (onwPackets net0) from to ms) l;      onwState := update name_eq_dec (onwState net0) to d |} H3 : tr = map2fst to (List.map inr out) Unable to unify  ""lb_step_ordered_failure (?M1653, ?M1652) label_silent (?M1653, ?M1652) []"" with  ""lb_step_ordered_failure (List.map tot_map_name failed, tot_map_onet net)     (tot_map_label lb) (List.map tot_map_name failed', tot_map_onet net')     (List.map tot_map_trace tr)""."
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference simulation_star was not found in the current environment.
reachable_intro,systems/LiveLockServ.v,True,,
refl_trans_n1_1n_trace,core/Net.v,False,feedback,"In environment A : Type trace : Type step : step_relation x1 : A Hn : refl_trans_n1_trace step x1 x1 [] y : A e : list trace Hstep : step x1 y e Unable to unify ""refl_trans_1n_trace ?M1580 ?M1581 ?M1583 (?M1584 ++ ?M1585)"" with ""refl_trans_1n_trace step x1 y e""."
adjacent_to_irreflexive,core/NameOverlay.v,False,feedback,_tmp is used in hypothesis H.
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,False,feedback,The reference lb_step_execution_cons was not found in the current environment.
In_n_Nodes,systems/LockServ.v,False,feedback,"Found no subterm matching ""In ?y (?l ++ ?l0)"" in the current goal."
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,Unable to find an instance for the variable h.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,Unable to find an instance for the variable x.
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,The reference In_map_iff was not found in the current environment.
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable n.
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,The reference dup_drop_step_star_step was not found in the current environment.
locks_correct_invariant,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat st : network x : list (name * (input + list output)) H : refl_trans_1n_trace step_async step_async_init st x Unable to unify ""locks_correct init_handlers"" with  ""locks_correct (nwState st)""."
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,No such hypothesis: Hsrc'
network_eq,systems/SeqNumCorrect.v,True,,
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,No such assumption.
ZOOOPST_cons_intro,systems/PrimaryBackup.v,False,feedback,No such assumption.
Nth_tl,systems/LiveLockServ.v,True,,
NOABT_singleton_inl,systems/PrimaryBackup.v,False,feedback,(in proof NOABT_singleton_inl): Attempt to save an incomplete proof
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet c : Client_index Hdst : pDst p = Client c Hbody : pBody p = Locked Hlocks : locks_correct_locked sigma p Unable to unify ""locks_correct_locked sigma p"" with  ""at_head_of_queue sigma c""."
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,Cannot coerce eventually to an evaluable reference.
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,The reference zero_or_one_outputs_per_step_trace_inr was not found in the current environment.
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""fold_left ?M1606 (?M1607 ++ ?M1608) ?M1609"" in the current goal."
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,The reference perm_map2_map2 was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference lb_step_ordered_dynamic_failure_pt_mapped_simulation_1 was not found in the current environment.
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,The type of H is not inductive.
disk_correct_invariant,systems/LogCorrect.v,False,feedback,The reference disk_correct_init was not found in the current environment.
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,The reference functional_extensionality2 was not found in the current environment.
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,The reference p was not found in the current environment.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params net : network Unable to unify ""?M1622 = ?M1623"" with ""deghost (reghost net) = net""."
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,The reference finish_handler_nwnw was not found in the current environment.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The reference step_async_simulation_star_1 was not found in the current environment.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,True,,
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet Hp : pBody p = Locked Hlocked_locked : locks_correct_locked sigma p Hlocks : locks_correct sigma c : Client_index The term ""Hlocks"" has type ""locks_correct sigma"" while it is expected to have type ""pBody p = Locked""."
locks_correct_invariant,systems/LockServ.v,False,feedback,The reference locks_correct_step was not found in the current environment.
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,The reference always_cons was not found in the current environment.
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""fold_left ?M1606 (?M1607 ++ ?M1608) ?M1609"" in H."
in_map_pair_adjacent_to,core/TotalMapSimulations.v,True,,
NOABT_app,systems/PrimaryBackup.v,False,feedback,"Unable to find an instance for the variables x, y."
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""revert_trace (t ++ tr2)"" in the current goal."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,True,,
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,Unexpected introduction pattern: Hxs.
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""fold_left ?M1606 ?M1608                              (fold_left ?M1606 ?M1607 ?M1609)"" in Hlast."
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""{| pSrc := h; pDst := fst m; pBody := snd m |}"" in the current goal."
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,H is already used.
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,No such hypothesis: H
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,n is already used.
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet Hbody : pBody p = Locked Hlocked : locks_correct_locked sigma p Hcorrect : locks_correct sigma c : Client_index Unable to unify ""locks_correct_locked sigma p"" with  ""held (sigma (Client c)) = false""."
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,True,,
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,The reference filterMap_map was not found in the current environment.
all_Names_Nodes,systems/Counter.v,False,feedback,The reference mem_enum was not found in the current environment.
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index st : Data u : unit out : list Output st' : Data ms : list (Name * Msg) H1 : (st <- get;;       when (null (queue st)) (send (Client c, Locked));;       put {| queue := queue st ++ [c]; held := held st |}) st =      (u, out, st', ms) Unable to unify ""[]"" with ""out""."
processInputs_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params d : list input l2 : data The term ""d"" has type ""list input"" while it is expected to have type ""data""."
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,The reference trace_mutual_exclusion'_unlock was not found in the current environment.
ack_in_flight_to_primary_app,systems/Counter.v,False,feedback,"Found no subterm matching ""filter ?M1599 (?M1600 ++ ?M1601)"" in the current goal."
outputs_m_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""outputs_m (tr1 ++ tr2)"" in the current goal."
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name Unable to unify ""[]"" with ""inputs_m [(h, inl Read)]""."
trace_relations_work,core/TraceRelations.v,False,feedback,The type of HT is not inductive.
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,The type of HIn is not inductive.
pt_map_msg_update2,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params x : network Unable to unify ""queue (nwState x Primary)"" with ""inputs_m []""."
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,No such assumption.
reboot_invariant,systems/LogCorrect.v,False,feedback,The reference disk_to_channel_empty was not found in the current environment.
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,Cannot coerce eventually to an evaluable reference.
InputHandler_cases,systems/LockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index st : Data u : unit out : list Output st' : Data ms : list (Name * Msg) He : held st = true H1 : (data <- get;;       when (held data)         (put {| queue := []; held := false |};; send (Server, Unlock))) st =      (u, out, st', ms) Unable to unify ""[]"" with ""out""."
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_async__simulation was not found in the current environment.
ZOOOPST_cons_elim,systems/PrimaryBackup.v,False,feedback,The type of H is not inductive.
nwnw_unlock_lock,systems/LockServ.v,False,feedback,"In environment num_Clients : nat p, q : packet Hbody : (Unlock = Locked -> pBody q = Unlock -> False) /\         (Unlock = Unlock -> pBody q = Locked -> False) /\         (Unlock = Locked -> pBody q = Locked -> False) Hbp : pBody p = Unlock The term ""Hbody"" has type  ""(Unlock = Locked -> pBody q = Unlock -> False) /\   (Unlock = Unlock -> pBody q = Locked -> False) /\   (Unlock = Locked -> pBody q = Locked -> False)"" while it is expected to have type ""pBody q = Lock""."
pt_msg_in_map,core/PartialMapSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (f : A -> bool) (x : A) (l : list A),   In x (filter f l) <-> In x l /\ f x = true"" on hypothesis of type  ""In (tot_map_name n, m') (filterMap pt_map_name_msg l)""."
InputUnlock_held,systems/LiveLockServ.v,False,feedback,The type of Hnow is not inductive.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgTotalMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsTotalMapCongruency base_map name_map                        msg_map label_map tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' l : label s : infseq (event (list name * network) label (name * (input + list output))) H : inf_often (now (occurred l)) s The term ""tot_map_net_event"" has type  ""event (list name * network) label (name * (input + list output)) ->   event (list name * network) label (name * (input + list output))"" while it is expected to have type  ""forall s0 : infseq ?A, ?P s0 -> ?Q (map ?f s0)""."
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,The reference network_invariant_recv was not found in the current environment.
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,The type of H is not inductive.
last_holder'_server_extend,systems/LockServ.v,False,feedback,"In environment num_Clients : nat r : Name m : input + list output tr : list (Name * (input + list output)) h : option Client_index i : input IH : last_holder' h (tr ++ [(Server, inl i)]) = last_holder' h tr Unable to unify  ""match r with   | Client n =>       match m with       | inl Unlock =>           match h with           | Some m =>               if fin_eq_dec num_Clients n m               then last_holder' None tr               else last_holder' h tr           | None => last_holder' h tr           end       | inr [Locked] => last_holder' (Some n) tr       | _ => last_holder' h tr       end   | Server => last_holder' h tr   end"" with  ""match r with   | Client n =>       match m with       | inl Unlock =>           match h with           | Some m =>               if fin_eq_dec num_Clients n m               then last_holder' None (tr ++ [(Server, inl i)])               else last_holder' h (tr ++ [(Server, inl i)])           | None => last_holder' h (tr ++ [(Server, inl i)])           end       | inr [Locked] => last_holder' (Some n) (tr ++ [(Server, inl i)])       | _ => last_holder' h (tr ++ [(Server, inl i)])       end   | Server => last_holder' h (tr ++ [(Server, inl i)])   end""."
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,The reference tot_map_name_name_inv was not found in the current environment.
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The reference step_star_lb_reachable was not found in the current environment.
cross_relation,systems/LockServ.v,False,feedback,(in proof cross_relation): Attempt to save an incomplete proof
weak_fairness_invar,core/LabeledNet.v,False,feedback,Not an inductive product.
InputHandler_Client_Unlock,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index sigma : Data Unable to unify ""(InputUnlock c, [], sigma, [])"" with  ""(data <- get;;    when (held data)      (put {| queue := []; held := false |};; send (Server, Unlock));;    ret (InputUnlock c)) sigma""."
last_holder'_neq_unlock_extend,systems/LockServ.v,False,feedback,"Found no subterm matching ""fold_left ?M1600 (?M1601 ++ ?M1602) ?M1603"" in the current goal."
