name,file,result,error_type,error
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name x : list do_name * do_network Unable to unify ""refl_trans_1n_trace ?M1614 ?M1615 ?M1617 (?M1618 ++ ?M1619)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, revertLogNetwork net) []""."
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,No applicable tactic.
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,The reference inf_often_map_inv was not found in the current environment.
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""filterMap ?M1600 (?M1601 ++ ?M1602)"" in the current goal."
Nth_app,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""[] ++ ?M1613"" in the current goal."
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,The reference multi_map_congr.pt_ext_init_handlers_eq was not found in the current environment.
nwnw_lock,systems/LiveLockServ.v,False,feedback,No primitive equality found.
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable n.
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The LHS of __top_assumption_     net does not match any subterm of the goal
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,No product even after head-reduction.
map_id_tr,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params n : name l : list output out' : list (name * (input + list output)) IH : map        (fun e : name * (input + list output) =>         let (n, s) := e in         match s with         | inl io => (n, inl io)         | inr lo => (n, inr (map id lo))         end) out' = out' Unable to unify ""(n, inr l) :: out'"" with ""(n, inr (map id l)) :: out'""."
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,"Unable to find an instance for the variables i, out."
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,The reference p was not found in the current environment.
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"Anomaly ""Evar ?X1893 was not declared."" Please report at http://coq.inria.fr/bugs/."
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
inputs_with_key_plus_key,systems/VarD.v,False,feedback,The reference app_filterMap was not found in the current environment.
remove_neq_o,lib/FMapVeryWeak.v,False,feedback,No such assumption.
ack_in_flight_to_primary_backup,systems/Counter.v,False,feedback,The reference filterMap_cons was not found in the current environment.
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,"Found no subterm matching ""Map.find ?M2217 (Map.empty ?M2216)"" in the current goal."
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,Proof is not complete.
not_in_map_not_in_failed,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map failed : list name n : name H_not_in : ~ In n (map tot_map_name failed) H_in : In (tot_map_name_inv n) failed Unable to unify  ""(fix In (a : name) (l : list name) {struct l} : Prop :=      match l with      | [] => False      | b :: m => b = a \/ In a m      end) (tot_map_name ?M1603) (map tot_map_name ?M1604)"" with  ""(fix In (a : name) (l : list name) {struct l} : Prop :=      match l with      | [] => False      | b :: m => b = a \/ In a m      end) n (map tot_map_name failed)""."
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,"Unable to satisfy the following constraints: In environment: base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map f : name -> data h : name d : data n : name  ?B0 : ""BaseParams""  ?P0 : ""MultiParams ?B0""  ?M : ""MultiParamsNameTotalMap ?P0 multi_fst""  ?MultiParamsNameTotalMapBijective : ""MultiParamsNameTotalMapBijective ?M"""
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,"The LHS of __top_assumption_     [(to, inr out)] does not match any subterm of the goal"
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,True,,
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params st, st' : data i : input os : output H : step_1_star st st' [(i, os)] x' : data cs, cs' : list (input * output) Hstep : step_1 st x' cs Htrans : refl_trans_1n_trace step_1 x' st' cs' H2 : cs ++ cs' = [(i, os)] Unable to unify ""refl_trans_1n_trace ?M1644 ?M1645 ?M1647 ([(i, os)] ++ [])"" with ""step_1 st st' (cs ++ cs')""."
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,The reference p was not found in the current environment.
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,Unable to find an instance for the variable step.
reachable_intro,systems/LiveLockServ.v,False,feedback,The reference refl_trans_1nTStep was not found in the current environment.
refl_trans_n1_1n_trace,core/Net.v,False,feedback,Unable to find an instance for the variable x'.
adjacent_to_irreflexive,core/NameOverlay.v,False,feedback,(in proof adjacent_to_irreflexive): Attempt to save an incomplete proof
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,True,,
In_n_Nodes,systems/LockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index Unable to unify ""Server"" with ""Client c""."
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,"Found no subterm matching ""?M1599 ++ []"" in H."
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,No such assumption.
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,"tampering with discharged assumptions of ""in"" tactical"
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable t.
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,"In environment A : Type A_eq_dec : forall x y : A, {x = y} + {x <> y} l, xs : list A Hstar : dup_drop_step_star l xs p : A ys : In p xs Unable to unify ""xs"" with ""l""."
locks_correct_invariant,systems/LiveLockServ.v,False,feedback,"Unable to apply lemma of type  ""forall (st : network) (tr : list (name * (input + list output)))     (p : packet),   step_async_star step_async_init st tr ->   In p (nwPackets st) -> network_invariant (nwState st) p"" on hypothesis of type ""reachable step_async step_async_init st""."
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,Not an inductive product.
network_eq,systems/SeqNumCorrect.v,False,feedback,Nothing to rewrite.
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,"Unable to apply lemma of type  ""forall (st : network) (tr : list (name * (input + list output)))     (p : packet),   step_async_star step_async_init st tr ->   In p (nwPackets st) -> network_invariant (nwState st) p"" on hypothesis of type ""reachable step_async step_async_init st""."
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""(?M1599 ++ ?M1600) ++ ?M1601"" in H."
ZOOOPST_cons_intro,systems/PrimaryBackup.v,False,feedback,"Unable to apply lemma of type ""zero_or_one_outputs_per_step x"" on hypothesis of type ""In z (x :: y)""."
Nth_tl,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat A : Type l : list A a : A n : nat H : Nth l (S n) a a' : list A l' : A Hn : nat Htl : A H0 : Nth a' n a H1 : Htl :: a' = l H2 : Hn = n H3 : l' = a Unable to unify ""Nth (?M1647 :: ?M1644) (S ?M1646) ?M1645"" with  ""Nth (List.tl (Htl :: a')) n a""."
NOABT_singleton_inl,systems/PrimaryBackup.v,False,feedback,Expects a disjunctive pattern with 2 branches.
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,No such hypothesis: Hvalid
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,Cannot apply lemma eventually_map_conv_ext
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,Expects a disjunctive pattern with 2 branches.
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,"Unable to find an instance for the variables c, n."
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,No applicable tactic.
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall (m : msg) (ns failed : list name) (h n : name),   In (tot_map_name_inv n, m)     (map2snd m        (filter_rel adjacent_to_dec h (remove_all name_eq_dec failed ns))) ->   In (tot_map_name_inv n)     (filter_rel adjacent_to_dec h (remove_all name_eq_dec failed ns))"" on hypothesis of type  ""In (tot_map_name_inv n) (remove_all name_eq_dec failed ns)""."
disk_correct_invariant,systems/LogCorrect.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The LHS of H_init     x does not match any subterm of the goal
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,add_err,Syntax error: 'rec' expected after 'let' (in [tactic:binder_tactic]).
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,The reference mkNetwork_eq was not found in the current environment.
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,The reference c was not found in the current environment.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The reference p was not found in the current environment.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,No such hypothesis: Hdst
locks_correct_invariant,systems/LockServ.v,False,feedback,The reference H1 was not found in the current environment.
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""?M1615 ++ []"" in the current goal."
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,The reference in_map_pair was not found in the current environment.
NOABT_app,systems/PrimaryBackup.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (x : name * (A + list PB_output))     (y : list (name * (A + list PB_output))),   no_output_at_backup_trace (x :: y) -> no_output_at_backup x"" on hypothesis of type ""In x xs""."
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1604 ++ []"" in the current goal."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet H : pBody p = Locked H0 : pBody p = Unlock The term ""pSrc p"" has type ""Name"" while it is expected to have type  ""Client_index""."
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall x y : name, x = y -> tot_map_name_inv x = tot_map_name_inv y"" on hypothesis of type  ""[] = tot_map_name n :: tot_map_name n' :: map tot_map_name l''""."
last_holder'_input_inv,systems/LiveLockServ.v,False,add_err,Syntax error: '|' or ']' expected (in [or_and_intropattern]).
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in Hqueue'."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Found no subterm matching ""{| pSrc := h; pDst := fst m; pBody := snd m |}"" in Hm."
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
InputHandler_lbcases,systems/LiveLockServ.v,True,,
processPackets_ge_start,systems/SeqNumCorrect.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,No such hypothesis: Hvalid
processInputs_cons_defn,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""handler x st"" in the current goal."
locks_correct_true_at_head_of_queue,systems/LockServ.v,False,feedback,Unable to find an instance for the variable t.
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,The reference filterMap_map was not found in the current environment.
all_Names_Nodes,systems/Counter.v,True,,
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,The reference st was not found in the current environment.
processInputs_app,systems/PrimaryBackup.v,False,feedback,Unable to find an instance for the variable A.
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,Not an inductive product.
ack_in_flight_to_primary_app,systems/Counter.v,False,feedback,"Found no subterm matching ""filterMap ?M1600 (?M1601 ++ ?M1602)"" in the current goal."
outputs_m_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""outputs_m (t ++ tr2)"" in the current goal."
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,The reference filterMap_empty was not found in the current environment.
trace_relations_work,core/TraceRelations.v,False,feedback,"No such bound variable tr (possible names are: tr0, s0, s' and o)."
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,Not an inductive product.
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,The reference filterMap_map was not found in the current environment.
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1609 ++ []"" in the current goal."
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
reboot_invariant,systems/LogCorrect.v,False,feedback,Need a fully applied argument.
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) Hstar : event_step_star step_async step_async_init (hd s) Hexec : lb_step_execution lb_step_async s Hfair : weak_fairness lb_step_async label_silent s Hoccurred : now (occurred (MsgLock c)) s The term ""s"" has type  ""infseq (event network label (name * (input + list output)))"" while it is expected to have type  ""event_step_star step_async step_async_init (hd ?s)""."
InputHandler_cases,systems/LockServ.v,False,feedback,Not an inductive goal with 1 constructor.
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,"Unable to satisfy the following constraints: In environment: orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params orig_name_overlay_params : NameOverlayParams orig_multi_params orig_fail_msg_params : FailMsgParams orig_multi_params orig_new_msg_params : NewMsgParams orig_multi_params orig_msg_serializer : Serializer msg net, net' : network tr : list (name * (input + list output)) H_step : step_async net net' tr  ?base_snd : ""BaseParams""  ?multi_snd : ""MultiParams ?base_snd""  ?base_map : ""BaseParamsTotalMap serialized_base_params ?base_snd""  ?name_map : ""MultiParamsNameTotalMap serialized_multi_params ?multi_snd""  ?msg_map : ""MultiParamsMsgTotalMap serialized_multi_params ?multi_snd""  ?name_map_bijective : ""MultiParamsNameTotalMapBijective ?name_map""  ?multi_map_congr : ""MultiParamsTotalMapCongruency                        ?base_map ?name_map ?msg_map"""
ZOOOPST_cons_elim,systems/PrimaryBackup.v,True,,
nwnw_unlock_lock,systems/LockServ.v,False,feedback,Expects a disjunctive pattern with 2 branches.
pt_msg_in_map,core/PartialMapSimulations.v,False,feedback,"Unable to find an instance for the variables B, f, b."
InputUnlock_held,systems/LiveLockServ.v,False,feedback,congruence failed.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,Not the right number of missing arguments (expected 0).
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,Expects a disjunctive pattern with 2 branches.
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,"Unable to find an instance for the variables B, f."
last_holder'_server_extend,systems/LockServ.v,False,feedback,"In environment num_Clients : nat n : Name i0 : input tr' : list (Name * (input + list output)) c : Client_index i : input IH : last_holder' (Some c) (tr' ++ [(Server, inl i)]) =      last_holder' (Some c) tr' Unable to unify  ""match n with   | Client n =>       match i0 with       | Unlock =>           if fin_eq_dec num_Clients n c           then last_holder' None tr'           else last_holder' (Some c) tr'       | _ => last_holder' (Some c) tr'       end   | Server => last_holder' (Some c) tr'   end"" with  ""match n with   | Client n =>       match i0 with       | Unlock =>           if fin_eq_dec num_Clients n c           then last_holder' None (tr' ++ [(Server, inl i)])           else last_holder' (Some c) (tr' ++ [(Server, inl i)])       | _ => last_holder' (Some c) (tr' ++ [(Server, inl i)])       end   | Server => last_holder' (Some c) (tr' ++ [(Server, inl i)])   end""."
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,No product even after head-reduction.
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The LHS of app_nil_r     (_ ++ []) does not match any subterm of the goal
cross_relation,systems/LockServ.v,False,feedback,"In environment num_Clients : nat P : network -> list (name * (input + list output)) -> Prop st' : network Hinit : P st' [] Hstep : forall (st st'0 : network)           (tr ev : list (name * (input + list output))),         step_async_star st' st tr ->         P st tr -> step_async st st'0 ev -> P st'0 (tr ++ ev) tr', ev : network Hstep', Hstar' : list (name * (input + list output)) IH : step_async st' tr' Hstep' Hstar : refl_trans_1n_trace step_async tr' ev Hstar' IHHstar : P tr' [] ->           (forall (st st' : network)              (tr ev : list (name * (input + list output))),            step_async_star tr' st tr ->            P st tr -> step_async st st' ev -> P st' (tr ++ ev)) ->           P ev Hstar' The term ""tr'"" has type ""network"" while it is expected to have type  ""list (name * (input + list output))""."
weak_fairness_invar,core/LabeledNet.v,False,feedback,"Unable to apply lemma of type  ""forall l : L,   l <> silent -> cont_enabled step l (Cons e s) -> inf_occurred l (Cons e s)"" on hypothesis of type ""cont_enabled step l s""."
InputHandler_Client_Unlock,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index sigma : Data Hheld : held sigma = true Unable to unify ""(InputUnlock c, [], sigma, [(Server, Unlock)])"" with  ""(InputUnlock c, [] ++ [], {| queue := []; held := false |},   [(Server, Unlock)] ++ [])""."
last_holder'_neq_unlock_extend,systems/LockServ.v,False,feedback,"Found no subterm matching ""last_holder' ?M1599 (?M1598 ++ [(?M1600, inr [])])"" in the current goal."
