name,file,result,error_type,error
in_tot_map_name,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map m : msg l : list (name * msg) n : name H_in : forall nm : name * msg, In nm l -> snd nm = m H_in_map : In (n, tot_map_msg m)              (map                 (fun nm : name * msg =>                  (tot_map_name (fst nm), tot_map_msg (snd nm))) l) The term ""n"" has type ""@name base_snd multi_snd"" while it is expected to have type ""@name base_fst multi_fst""."
nodup_pt_map,core/PartialMapSimulations.v,False,feedback,The reference m' was not found in the current environment.
at_head_of_queue_intro,systems/LockServ.v,True,,
lb_step_ordered_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference p was not found in the current environment.
mgv_reghost_deghost_partial_inverses,core/GhostSimulations.v,True,,
snoc_at_head_of_queue_preserved,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : Name -> Data st' : Data x : Client_index H_queue : queue st' = queue (sigma Server) ++ [x] c : Client_index t : list Client_index H_at_head : queue (sigma Server) = c :: t Unable to unify ""c :: t"" with ""c :: t ++ [x]""."
distinct_pairs_and_app,core/StatePacketPacketDecomposition.v,False,feedback,"In environment B : BaseParams M : MultiParams B d : Decomposition B M A : Type R : A -> A -> Prop x : A l1, l2 : list A H1 : forall y : A, In y l1 -> R x y H4 : distinct_pairs_and R l1 H2 : distinct_pairs_and R l2 H3 : forall x0 y : A, x = x0 \/ In x0 l1 -> In y l2 -> R x0 y IH : distinct_pairs_and R l1 ->      (forall x y : A, In x l1 -> In y l2 -> R x y) ->      distinct_pairs_and R (l1 ++ l2) The term ""H2"" has type ""distinct_pairs_and R l2"" while it is expected to have type  ""forall x y : A, In x l1 -> In y l2 -> R x y""."
step_async_tot_mapped_simulation_2,core/TotalMapSimulations.v,False,feedback,The reference H_eq was not found in the current environment.
Lock_delivered_MsgLock,systems/LiveLockServ.v,False,feedback,"Unable to apply lemma of type  ""forall (h : Name) (i : Msg) (st : Data) (l : Label)      (out : list Output) (st' : Data) (ms : list (Name * Msg)),   InputHandler h i st = (l, out, st', ms) ->   (exists c : Client_index,      h = Client c /\      (i = Lock /\       out = [] /\ st' = st /\ ms = [(Server, Lock)] /\ l = InputLock c \/       l = InputUnlock c /\       i = Unlock /\       out = [] /\       held st' = false /\       (held st = true /\ ms = [(Server, Unlock)] \/ st' = st /\ ms = []))) \/   out = [] /\ st' = st /\ ms = [] /\ l = Nop"" on hypothesis of type  ""nat""."
locks_correct_locked_at_head_preserved,systems/LiveLockServ.v,True,,
Unlock_in_network_eventually_MsgUnlock,systems/LiveLockServ.v,True,,
nwnw_unlock_lock,systems/LiveLockServ.v,True,,
disk_correct_reboot,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network h : name x : IOStreamWriter.t x0 : list entry x1 : data l : list entry d : data Heqo : channel_to_log (disk_to_channel (nwdoDisk net h)) = Some (l, d) H0 : nwdoDisk net h Count = Some (nat_serialize (length x0)) H : nwdoDisk net h Log = Some x H2 : nwdoDisk net h Snapshot = Some (serialize x1) H3 : log_num_entries (nwdoState net h) = length x0 H5 : apply_log h x1 x0 = log_data (nwdoState net h) H6 : IOStreamWriter.unwrap x =      IOStreamWriter.unwrap        (list_serialize_rec entry           (sum_Serializer input (name * msg) input_serializer              (pair_Serializer name msg name_serializer msg_serializer)) x0) Unable to unify ""Some (serialize x1)"" with  ""Some (serialize (reboot (apply_log h d l)))""."
distinct_pairs_and_app_cons,core/StatePacketPacketDecomposition.v,True,,
LockServ_nwnw_net_handlers_old_new,systems/LockServ.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
dup_drop_step_star_step_1,core/DupDropReordering.v,True,,
pt_map_map_pair_eq,core/PartialMapSimulations.v,False,feedback,The reference NoDup_nodes was not found in the current environment.
trace_mutual_exclusion'_extend_input,systems/LockServ.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_ordered_dynamic_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The RHS of pt_init_handlers_fun_eq     (fun n : name => pt_map_data (init_handlers (tot_map_name_inv n))) does not match any subterm of the goal
mgv_ghost_simulation_1,core/GhostSimulations.v,True,,
true_in_reachable_mutual_exclusion,systems/LiveLockServ.v,False,feedback,The reference true_in_reachable_by_invariant was not found in the current environment.
locks_correct_update_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : Data x : Client_index H_correct : forall n : Client_index,             held (sigma (Client n)) = true ->             exists t : list Client_index, queue (sigma Server) = n :: t H_held_false : held st' = false n : Client_index H_held : held (update name_eq_dec sigma (Client x) st' (Client n)) = true The term ""Client n"" has type ""Name"" while it is expected to have type ""name""."
last_holder'_input_extend,systems/LiveLockServ.v,False,add_err,Syntax error: illegal begin of vernac.
LockServ_nwnw_input_handlers_new_new,systems/LiveLockServ.v,False,feedback,No such goal.
PrimaryNetHandler_no_msgs,systems/Counter.v,True,,
log_input_handlers_spec,systems/LogCorrect.v,False,add_err,Syntax error: illegal begin of vernac.
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,"In environment orig_base_params : BaseParams orig_multi_params : MultiParams orig_base_params orig_failure_params : FailureParams orig_multi_params data_serializer : Serializer data name_serializer : Serializer name msg_serializer : Serializer msg input_serializer : Serializer input snapshot_interval : nat net : do_network failed : list do_name Unable to unify ""refl_trans_1n_trace ?M1614 ?M1615 ?M1617 (?M1618 ++ ?M1619)"" with  ""refl_trans_1n_trace step_failure step_failure_init     (failed, revertLogNetwork (snd (failed, net))) []""."
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,True,,
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name t : list output tr : list (name * (input + list output)) Unable to unify ""inputs_m tr"" with ""inputs_m ((h, inr t) :: tr)""."
Nth_app,systems/LiveLockServ.v,False,feedback,a is already used.
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,add_err,Syntax error: illegal begin of vernac.
nwnw_lock,systems/LiveLockServ.v,False,feedback,No such goal.
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""update ?M2459 ?M2460 ?M2461 (?M2460 ?M2461)"" in the current goal."
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The LHS of __top_assumption_     net does not match any subterm of the goal
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,add_err,Syntax error: illegal begin of vernac.
map_id_tr,core/GhostSimulations.v,False,feedback,No applicable tactic.
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,The reference h was not found in the current environment.
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"Anomaly ""Evar ?X1175 was not declared."" Please report at http://coq.inria.fr/bugs/."
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,"Anomaly ""Evar ?X1944 was not declared."" Please report at http://coq.inria.fr/bugs/."
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,The reference p was not found in the current environment.
inputs_with_key_plus_key,systems/VarD.v,False,feedback,"Found no subterm matching ""?M2232 ++ []"" in the current goal."
remove_neq_o,lib/FMapVeryWeak.v,True,,
ack_in_flight_to_primary_backup,systems/Counter.v,False,add_err,Syntax error: illegal begin of vernac.
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,The reference refl_trans_1n_n1_trace_ind was not found in the current environment.
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,(in proof LockServ_nwnw_net_handlers_old_new): Attempt to save an incomplete proof
not_in_map_not_in_failed,core/TotalMapSimulations.v,True,,
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,_top_assumption_ is used in conclusion.
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,True,,
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,add_err,Syntax error: illegal begin of vernac.
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,The reference p was not found in the current environment.
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,At iteration 2: The LHS of map_id     (map (fun x : _ => x) _) does not match any subterm of the goal
reachable_intro,systems/LiveLockServ.v,False,feedback,The reference rt_refl was not found in the current environment.
refl_trans_n1_1n_trace,core/Net.v,True,,
adjacent_to_irreflexive,core/NameOverlay.v,True,,
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,True,,
In_n_Nodes,systems/LockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index Unable to unify  ""(In ?M1606 (map ?M1604 ?M1605) ->    exists x : ?M1602, ?M1604 x = ?M1606 /\ In x ?M1605) /\   ((exists x : ?M1602, ?M1604 x = ?M1606 /\ In x ?M1605) ->    In ?M1606 (map ?M1604 ?M1605))"" with  ""Server = Client c \/   (fix In (a : Name) (l : list Name) {struct l} : Prop :=      match l with      | [] => False      | b :: m => b = a \/ In a m      end) (Client c) (map Client (all_fin num_Clients))""."
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,No matching clauses for match.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,congruence failed.
tot_map_in_snd,core/TotalMapSimulations.v,True,,
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,True,,
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,"In environment A : Type A_eq_dec : forall x y : A, {x = y} + {x <> y} l, l', l'' : list A H : clos_refl_trans (list A) dup_drop_step l l' H0 : dup_drop_step l' l'' Unable to unify ""clos_refl_trans ?M1615 ?M1616 ?M1617 ?M1618"" with  ""clos_refl_trans_n1 (list A) dup_drop_step l' l''""."
locks_correct_invariant,systems/LiveLockServ.v,False,feedback,The reference H0 was not found in the current environment.
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet c : Client_index H : pSrc p = Client c H0 : pBody p = Unlock H1 : pBody p = Unlock ->      exists c : Client_index,        valid_unlock (queue (sigma Server)) (held (sigma (Client c))) c p The term ""eq_refl"" has type ""pBody p = pBody p"" while it is expected to have type ""pBody p = Unlock"" (cannot unify  ""pBody p"" and ""Unlock"")."
network_eq,systems/SeqNumCorrect.v,False,add_err,Syntax error: illegal begin of vernac.
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable tr.
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,"Unable to apply lemma of type  ""forall (A : Type) (l m : list A) (a : A), In a (l ++ m) -> In a l \/ In a m"" on hypothesis of type  ""In p     (map        (fun m : name * msg => {| pSrc := h; pDst := fst m; pBody := snd m |})        ms)""."
ZOOOPST_cons_intro,systems/PrimaryBackup.v,True,,
Nth_tl,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat A : Type x : A l : list A a : A n : nat H : Nth (x :: l) (S n) a IH : Nth l (S n) a -> Nth (List.tl l) n a H4 : Nth l n a Unable to unify ""Nth (?M1682 :: ?M1679) (S ?M1681) ?M1680"" with  ""Nth l n a""."
NOABT_singleton_inl,systems/PrimaryBackup.v,False,feedback,No matching clauses for match.
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,(in proof locks_correct_locked_at_head): Attempt to save an incomplete proof
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall (A L trace : Type) (step : lb_step_relation A L trace)     (x : event A L trace) (s : infseq (event A L trace)),   lb_step_execution step (Cons x s) -> lb_step_execution step s"" on hypothesis of type  ""event (list lb_name * ordered_dynamic_network) label     (lb_name * (input + output))""."
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,Wrong bullet -: Current bullet - is not finished.
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,No such goal.
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,feedback,The reference Permutation_remove_all was not found in the current environment.
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,The RHS of H5     (Some d) does not match any subterm of the goal
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,The reference not_in_remove was not found in the current environment.
disk_correct_invariant,systems/LogCorrect.v,False,feedback,The reference init_data was not found in the current environment.
collate_pt_map_update2_eq,core/PartialMapSimulations.v,True,,
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The LHS of H_init     x does not match any subterm of the goal
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,The reference d was not found in the current environment.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,The LHS of map_map     (map _ (map _ _)) does not match any subterm of the goal
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,H2 is already used.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The LHS of H_net     step_async_init does not match any subterm of the goal
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,feedback,No applicable tactic.
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,No matching clauses for match.
locks_correct_invariant,systems/LockServ.v,True,,
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,No such goal.
in_map_pair_adjacent_to,core/TotalMapSimulations.v,False,feedback,No such hypothesis: H_in''
NOABT_app,systems/PrimaryBackup.v,True,,
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1621 ++ []"" in the current goal."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,True,,
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall n n' : name, tot_map_name n = tot_map_name n' -> n = n'"" on hypothesis of type ""map tot_map_name t = map tot_map_name t'""."
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,congruence failed.
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : Name -> Data st' : Data x : Client_index H_queue : queue st' = queue (sigma Server) ++ [x] c : Client_index t : list Client_index H_at_head : queue (sigma Server) = c :: t Unable to unify ""c :: t"" with ""c :: t ++ [x]""."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,True,,
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,True,,
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,No such goal.
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,Omega can't solve this system
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet H_pBody : pBody p = Locked H_locks_correct_locked : locks_correct_locked sigma p H_locks_correct : locks_correct sigma c : Client_index H_held : held (sigma (Client c)) = true The term ""sigma"" has type ""name -> data"" while it is expected to have type  ""Client_index""."
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,True,,
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsPartialMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialMapCongruency base_map name_map msg_map n : name m : msg l : list (name * msg) dst : name H : match pt_map_name_msg (n, m) with     | Some y => y :: filterMap pt_map_name_msg l     | None => filterMap pt_map_name_msg l     end = [] IH : filterMap pt_map_name_msg l = [] ->      filterMap pt_map_packet        (map           (fun m0 : name * msg =>            {| pSrc := dst; pDst := fst m0; pBody := snd m0 |}) l) = [] m0, m1 : msg Hm' : pt_map_msg m = Some m1 Hm : Some m1 = Some m0 Unable to unify  ""filterMap pt_map_packet     (map        (fun m0 : name * msg =>         {| pSrc := dst; pDst := fst m0; pBody := snd m0 |}) l) = []"" with ""False""."
all_Names_Nodes,systems/Counter.v,True,,
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,add_err,Syntax error: [constr:operconstr level 200] expected after '(' (in [constr:operconstr]).
processInputs_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""processInputs ?M1623 (l1 ++ ?M1622)"" in the current goal."
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,No such goal.
ack_in_flight_to_primary_app,systems/Counter.v,True,,
outputs_m_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1626 ++ ?M1627 ++ ?M1628"" in the current goal."
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,True,,
trace_relations_work,core/TraceRelations.v,False,feedback,The reference l was not found in the current environment.
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,The reference locks_correct_locked_true_to_false was not found in the current environment.
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,(in proof pt_map_msg_update2): Attempt to save an incomplete proof
inputs_1_m_revert,systems/PrimaryBackup.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,True,,
reboot_invariant,systems/LogCorrect.v,False,add_err,Syntax error: [tactic:ltac_use_default] expected after [tactic:tactic] (in [vernac:tactic_command]).
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index s : infseq (event network label (name * (input + list output))) H : event_step_star step_async step_async_init (hd s) H0 : lb_step_execution lb_step_async s H1 : weak_fairness lb_step_async label_silent s H2 : now (occurred (MsgLock c)) s Unable to unify ""lb_step_execution lb_step_async ?M1614"" with  ""event network Label (name * (input + list output))""."
InputHandler_cases,systems/LockServ.v,False,feedback,Wrong bullet +: Current bullet + is not finished.
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,Tactic failure: tauto failed.
ZOOOPST_cons_elim,systems/PrimaryBackup.v,True,,
nwnw_unlock_lock,systems/LockServ.v,True,,
pt_msg_in_map,core/PartialMapSimulations.v,False,add_err,Syntax error: [id_or_meta] expected after 'in' (in [in_hyp_as]).
InputUnlock_held,systems/LiveLockServ.v,False,feedback,congruence failed.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,Cannot apply lemma (inf_often_map _ _ _ H_inf)
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,No matching clauses for match.
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgTotalMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map tot_map_output_injective : forall o o' : output,                            tot_map_output o = tot_map_output o' -> o = o' fail_fst : FailureParams multi_fst fail_snd : FailureParams multi_snd fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams multi_fst overlay_snd : NameOverlayParams multi_snd overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map ns : list name n : name failed : list name H_in : In n (remove_all name_eq_dec (map tot_map_name failed) ns) The term ""ns"" has type ""list (@name base_snd multi_snd)"" while it is expected to have type ""list (@name base_fst multi_fst)""."
last_holder'_server_extend,systems/LockServ.v,False,feedback,Wrong bullet -: No more subgoals.
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,The LHS of tot_map_name_inv_inverse     (tot_map_name_inv (tot_map_name _)) does not match any subterm of the goal
step_async_star_lb_step_reachable,core/LabeledNet.v,False,feedback,The reference RT1nT_trans was not found in the current environment.
cross_relation,systems/LockServ.v,False,feedback,The reference y was not found in the current environment.
weak_fairness_invar,core/LabeledNet.v,False,feedback,Not enough constructors.
InputHandler_Client_Unlock,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""held sigma"" in the current goal."
last_holder'_neq_unlock_extend,systems/LockServ.v,False,feedback,Wrong bullet -: No more subgoals.
pt_map_odnet_hd_step_ordered_dynamic_failure_star,core/PartialMapExecutionSimulations.v,True,,
tot_map_name_injective,core/TotalMapSimulations.v,False,feedback,The LHS of H     (tot_map_name n) does not match any subterm of the goal
inputs_m_inr_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name l : list output Unable to unify ""[]"" with  ""match match h with         | Primary | _ => None         end with   | Some y => [y]   | None => []   end""."
step_ordered_dynamic_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The RHS of pt_ext_init_handlers_fun_eq     (fun n : name =>      pt_ext_map_data (init_handlers (tot_map_name_inv n))        (tot_map_name_inv n)) does not match any subterm of the goal
revert_state_defn,systems/PrimaryBackup.v,True,,
revertNetwork_deliver_step,systems/SeqNumCorrect.v,False,add_err,Syntax error: illegal begin of vernac.
decomposition_reachable_nw_invariant,systems/LiveLockServ.v,False,feedback,The reference decomposition_reachable_nw_invariant was not found in the current environment.
collate_ls_tot_map_update2_eq,core/TotalMapSimulations.v,True,,
in_msg_filterMap_pt_map_msg,core/PartialMapSimulations.v,True,,
inputs_m_backup_singleton,systems/PrimaryBackup.v,True,,
PB_net_out_case,systems/PrimaryBackup.v,False,add_err,Syntax error: illegal begin of vernac.
Locked_in_network_eventually_MsgLocked,systems/LiveLockServ.v,True,,
dup_drop_Permutation,core/DupDropReordering.v,False,feedback,Wrong bullet -: Current bullet + is not finished.
inputs_1_nil_outputs_1_nil,systems/PrimaryBackup.v,True,,
processPackets_seq_eq,systems/SeqNumCorrect.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
step_ordered_pt_ext_mapped_simulation_1,core/PartialExtendedMapSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams multi_fst : MultiParams base_fst multi_snd : MultiParams base_snd name_map : MultiParamsNameTotalMap multi_fst multi_snd msg_map : MultiParamsMsgPartialMap multi_fst multi_snd multi_map : MultiParamsPartialExtendedMap multi_fst multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsPartialExtendedMapCongruency name_map msg_map                     multi_map net, net' : ordered_network p : list (name * (input + output)) ms : msg ms' : list msg out : list output d : data l : list (name * msg) H_eq, H_hnd : name H_eq' : onwPackets net H_eq H_hnd = ms :: ms' The term ""p"" has type ""list (name * (input + output))"" while it is expected to have type ""packet""."
pt_map_update_eq,core/PartialMapSimulations.v,False,add_err,Syntax error: illegal begin of vernac.
step_failure_deserialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,No matching clauses for match.
