name,file,result,error_type,error
mgv_reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params msg_ghost_params : MsgGhostMultiParams multi_params net : network Unable to unify ""?M1607 = ?M1608"" with  ""{|   nwPackets := map                  (fun p : packet =>                   {|                   pSrc := pSrc p;                   pDst := pDst p;                   pBody := snd (pBody p) |})                  (map                     (fun p : packet =>                      {|                      pSrc := pSrc p;                      pDst := pDst p;                      pBody := (ghost_msg_default, pBody p) |})                     (nwPackets net));   nwState := fun X : name =>              match net with              | {| nwState := nwState |} => nwState X              end |} = net""."
snoc_at_head_of_queue_preserved,systems/LockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
distinct_pairs_and_app,core/StatePacketPacketDecomposition.v,False,feedback,Not an inductive product.
step_async_tot_mapped_simulation_2,core/TotalMapSimulations.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
Lock_delivered_MsgLock,systems/LiveLockServ.v,False,feedback,(in proof Lock_delivered_MsgLock): Attempt to save an incomplete proof
locks_correct_locked_at_head_preserved,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : data p : packet H : locks_correct_locked sigma p H0 : forall c : Client_index,      at_head_of_queue sigma c ->      at_head_of_queue (update name_eq_dec sigma Server st') c The term ""p"" has type ""packet"" while it is expected to have type ""name""."
Unlock_in_network_eventually_MsgUnlock,systems/LiveLockServ.v,False,add_err,Syntax error: '|' or ']' expected (in [or_and_intropattern]).
nwnw_unlock_lock,systems/LiveLockServ.v,False,feedback,(in proof nwnw_unlock_lock): Attempt to save an incomplete proof
disk_correct_reboot,systems/LogCorrect.v,False,feedback,The reference net was not found in the current environment.
distinct_pairs_and_app_cons,core/StatePacketPacketDecomposition.v,False,feedback,No product even after head-reduction.
LockServ_nwnw_net_handlers_old_new,systems/LockServ.v,False,feedback,Nothing to inject.
dup_drop_step_star_step_1,core/DupDropReordering.v,False,feedback,"In environment A : Type A_eq_dec : forall x y : A, {x = y} + {x <> y} l, l' : list A H : dup_drop_step l l' Unable to unify ""clos_refl_trans ?M1560 ?M1561 ?M1562 ?M1563"" with  ""clos_refl_trans_n1 (list A) dup_drop_step l l'""."
pt_map_map_pair_eq,core/PartialMapSimulations.v,False,feedback,The reference filterMap_map was not found in the current environment.
trace_mutual_exclusion'_extend_input,systems/LockServ.v,False,feedback,Not an inductive product.
step_ordered_dynamic_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The reference step_ordered_dynamic_failure_star_ind was not found in the current environment.
mgv_ghost_simulation_1,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params msg_ghost_params : MsgGhostMultiParams multi_params net : network failed' : list name p : packet xs, ys : list packet d : data l : list (name * (ghost_msg * msg)) out0 : list output H : step_failure (failed', net)       (failed',       {|       nwPackets := map                      (fun m : name * (ghost_msg * msg) =>                       {| pSrc := pDst p; pDst := fst m; pBody := snd m |}) l ++                    xs ++ ys;       nwState := fun nm : name =>                  if name_eq_dec nm (pDst p) then d else nwState net nm |})       ((pDst p, inr out0) :: nil) H4 : nwPackets net = xs ++ p :: ys H5 : ~ In (pDst p) failed' H7 : mgv_refined_net_handlers (pDst p) (pSrc p) (pBody p)        (nwState net (pDst p)) = (out0, d, l) Unable to unify ""step_failure (?M1997, ?M1995) (?M1998, ?M1996) nil"" with  ""step_failure (failed', mgv_deghost net)     (failed',     mgv_deghost       {|       nwPackets := map                      (fun m : name * (ghost_msg * msg) =>                       {| pSrc := pDst p; pDst := fst m; pBody := snd m |}) l ++                    xs ++ ys;       nwState := fun nm : name =>                  if name_eq_dec nm (pDst p) then d else nwState net nm |})     ((pDst p, inr out0) :: nil)""."
true_in_reachable_mutual_exclusion,systems/LiveLockServ.v,False,add_err,Syntax error: '<-' or '->' or [constr_with_bindings_arg] expected after 'apply' (in [tactic:simple_tactic]).
locks_correct_update_false,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data st' : Data x : Client_index H : forall n : Client_index,     held (sigma (Client n)) = true ->     exists t : list Client_index, queue (sigma Server) = n :: t H0 : held st' = false y : Client_index The term ""y"" has type ""Client_index"" while it is expected to have type  ""name""."
last_holder'_input_extend,systems/LiveLockServ.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
LockServ_nwnw_input_handlers_new_new,systems/LiveLockServ.v,False,feedback,(in proof LockServ_nwnw_input_handlers_new_new): Attempt to save an incomplete proof
PrimaryNetHandler_no_msgs,systems/Counter.v,True,,
log_input_handlers_spec,systems/LogCorrect.v,False,feedback,Not an inductive product.
log_step_failure_star_simulation,systems/LogCorrect.v,False,feedback,The reference step_failure_star_refl was not found in the current environment.
step_ordered_failure_serialized_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_ordered_failure_star_refl was not found in the current environment.
tot_map_net_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,False,feedback,No product even after head-reduction.
inputs_m_inr,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name t : list output tr : list (name * (input + list output)) Unable to unify ""inputs_m tr"" with ""inputs_m ((h, inr t) :: tr)""."
Nth_app,systems/LiveLockServ.v,True,,
pt_ext_init_handlers_fun_eq,core/PartialExtendedMapSimulations.v,False,feedback,The reference tot_map_name_inv_total was not found in the current environment.
nwnw_lock,systems/LiveLockServ.v,False,feedback,The reference lock_idle was not found in the current environment.
locks_correct_net_handlers,systems/LiveLockServ.v,False,feedback,"In environment num_Clients : nat p : packet sigma : name -> Data u : Label st' : Data out : list Output ms : list (Name * Msg) H : NetHandler (pDst p) (pSrc p) (pBody p) (sigma (pDst p)) =     (u, out, st', ms) H0 : forall n : Client_index,      held (sigma (Client n)) = true ->      exists t : list Client_index, queue (sigma Server) = n :: t H1 : locks_correct_unlock sigma p H2 : locks_correct_locked sigma p n : Client_index The term ""n"" has type ""Client_index"" while it is expected to have type  ""name""."
step_ordered_dynamic_failure_tot_one_mapped_simulation_star_1,core/SingleSimulations.v,False,feedback,The reference step_s_star_0 was not found in the current environment.
decomposition_invariant,core/StatePacketPacketDecomposition.v,False,feedback,The reference inductive_invariant_weaken was not found in the current environment.
map_id_tr,core/GhostSimulations.v,True,,
step_ordered_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,False,feedback,(in proof step_ordered_failure_tot_one_mapped_simulation_1): Attempt to save an incomplete proof
step_ordered_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,feedback,(in proof step_ordered_pt_mapped_simulation_1): Attempt to save an incomplete proof
step_ordered_failure_pt_mapped_simulation_1,core/PartialMapSimulations.v,False,add_err,Syntax error: ']' expected after [tactic_then_gen] (in [tactic:tactic_expr]).
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent,core/PartialMapExecutionSimulations.v,False,feedback,(in proof lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_non_silent): Attempt to save an incomplete proof
inputs_with_key_plus_key,systems/VarD.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
remove_neq_o,lib/FMapVeryWeak.v,False,feedback,Expects a disjunctive pattern with 2 branches.
ack_in_flight_to_primary_backup,systems/Counter.v,False,add_err,Syntax error: [constr:operconstr] expected after '=' (in [constr:operconstr]).
step_1_star_trace_state_correct,systems/VarD.v,False,feedback,The reference trace_state_correct_trans was not found in the current environment.
LockServ_nwnw_net_handlers_old_new,systems/LiveLockServ.v,False,feedback,The reference p was not found in the current environment.
not_in_map_not_in_failed,core/TotalMapSimulations.v,False,feedback,The reference not_in_iff was not found in the current environment.
pt_ext_map_update_eq,core/PartialExtendedMapSimulations.v,False,feedback,not a rewritable relation: False in rule Hn
step_ordered_dynamic_star_lb_step_reachable,core/LabeledNet.v,False,feedback,Not an inductive product.
pt_map_odnet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,False,feedback,The reference total_map_lb_step_execution_preservation was not found in the current environment.
step_1_star_singleton_trace,systems/PrimaryBackup.v,False,feedback,No primitive equality found.
lb_step_ordered_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgTotalMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsTotalMapCongruency base_map name_map                        msg_map label_map tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' fail_fst : FailureParams unlabeled_multi_params fail_snd : FailureParams unlabeled_multi_params fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map net, net' : ordered_network failed, failed' : list name net0, net'0 : ordered_network failed0 : list name tr : list (name * (input + output)) m : msg ms : list msg out : list output d : data l : list (lb_name * lb_msg) from, to : name lb : label H : onwPackets net0 from to = m :: ms H0 : ~ In to failed0 H1 : lb_net_handlers to from m (onwState net0 to) = (lb, out, d, l) H2 : net'0 =      {|      onwPackets := collate name_eq_dec to                      (update2 name_eq_dec (onwPackets net0) from to ms) l;      onwState := update name_eq_dec (onwState net0) to d |} H3 : tr = map2fst to (List.map inr out) Unable to unify  ""lb_step_ordered_failure (?M1653, ?M1652) label_silent (?M1653, ?M1652) []"" with  ""lb_step_ordered_failure (List.map tot_map_name failed, tot_map_onet net)     (tot_map_label lb) (List.map tot_map_name failed', tot_map_onet net')     (List.map tot_map_trace tr)""."
step_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference step_failure_star_refl was not found in the current environment.
reachable_intro,systems/LiveLockServ.v,False,feedback,The reference reachable_init was not found in the current environment.
refl_trans_n1_1n_trace,core/Net.v,False,feedback,The reference rt_1n_refl was not found in the current environment.
adjacent_to_irreflexive,core/NameOverlay.v,False,feedback,"In environment x : fin n H : fin_complete x x The term ""x"" has type ""fin n"" while it is expected to have type ""name""."
lb_step_execution_lb_step_ordered_dynamic_failure_tot_map_odnet_infseq,core/TotalMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgTotalMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsTotalMapCongruency base_map name_map                        msg_map label_map tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' fail_fst : FailureParams unlabeled_multi_params fail_snd : FailureParams unlabeled_multi_params fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams unlabeled_multi_params overlay_snd : NameOverlayParams unlabeled_multi_params overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map fail_msg_fst : FailMsgParams unlabeled_multi_params fail_msg_snd : FailMsgParams unlabeled_multi_params fail_msg_map_congr : FailMsgParamsTotalMapCongruency fail_msg_fst                        fail_msg_snd msg_map CH : forall        s : infseq              (event (list name * ordered_dynamic_network) label                 (name * (input + output))),      lb_step_execution lb_step_ordered_dynamic_failure s ->      lb_step_execution lb_step_ordered_dynamic_failure        (map tot_map_odnet_event s) e, e' : event (list name * ordered_dynamic_network) label        (name * (input + output)) s0 : infseq        (event (list name * ordered_dynamic_network) label           (name * (input + output))) H : lb_step_execution lb_step_ordered_dynamic_failure (Cons e (Cons e' s0)) tr : list (name * (input + output)) H0 : lb_step_ordered_dynamic_failure (evt_a e) (evt_l e) (evt_a e') tr H1 : evt_trace e' = evt_trace e ++ tr H2 : lb_step_execution lb_step_ordered_dynamic_failure (Cons e' s0) Unable to unify ""lb_step_execution ?M1627 (Cons ?M1628 (Cons ?M1629 ?M1631))"" with  ""lb_step_execution lb_step_ordered_dynamic_failure     (map tot_map_odnet_event (Cons e (Cons e' s0)))""."
In_n_Nodes,systems/LockServ.v,False,feedback,The reference In_enum was not found in the current environment.
last_holder'_locked_some_eq,systems/LockServ.v,False,feedback,The reference a was not found in the current environment.
locks_correct_unlock_true_to_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : Name -> Data dst : name msg : Net.msg x : Client_index st' : Data H : at_head_of_queue sigma x H0 : held st' = false The term ""Client x"" has type ""Name"" while it is expected to have type ""name""."
tot_map_in_snd,core/TotalMapSimulations.v,False,feedback,"Unable to apply lemma of type  ""forall (A B : Type) (f : A -> B) (l : list A) (y : B),   In y (map f l) <-> (exists x : A, f x = y /\ In x l)"" on hypothesis of type  ""(tot_map_name n, tot_map_msg m') = nm""."
locks_correct_true_at_head_of_queue,systems/LiveLockServ.v,False,feedback,Unable to find an instance for the variable n.
dup_drop_step_star_step_n1,core/DupDropReordering.v,False,feedback,Expects a disjunctive pattern with 2 branches.
locks_correct_invariant,systems/LiveLockServ.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
locks_correct_unlock_at_head,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""pBody p"" in Hlocks."
network_eq,systems/SeqNumCorrect.v,False,feedback,congruence failed.
locks_correct_locked_invariant,systems/LiveLockServ.v,False,feedback,The type of Hin is not inductive.
post_net_analyze_sent_packet,core/StatePacketPacketDecomposition.v,False,feedback,d is already used.
ZOOOPST_cons_intro,systems/PrimaryBackup.v,False,feedback,(in proof ZOOOPST_cons_intro): Attempt to save an incomplete proof
Nth_tl,systems/LiveLockServ.v,False,feedback,The reference H1 was not found in the current environment.
NOABT_singleton_inl,systems/PrimaryBackup.v,False,feedback,No such hypothesis: H
locks_correct_locked_at_head,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data src : name c0, c : Client_index H_dst : Client c0 = Client c H : Locked = Locked H_lock : pBody {| pSrc := src; pDst := Client c0; pBody := Locked |} = Locked ->          exists c : Client_index,            valid_locked (queue (sigma Server)) (held (sigma (Client c))) c              {| pSrc := src; pDst := Client c0; pBody := Locked |} Unable to unify  ""exists c : Client_index,     valid_locked (queue (sigma Server)) (held (sigma (Client c))) c       {| pSrc := src; pDst := Client c0; pBody := Locked |}"" with ""at_head_of_queue sigma c""."
pt_map_odnet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,False,feedback,All methods must construct elements in coinductive types.
ZOOOPST_singleton_singleton,systems/PrimaryBackup.v,False,feedback,The reference zooopst_output was not found in the current environment.
last_holder'_no_out_extend,systems/LiveLockServ.v,False,feedback,congruence failed.
pt_nodup_perm_map_map_pair_perm,core/PartialMapSimulations.v,False,add_err,"Syntax error: 'as' or 'in' or '|' or ',' or ')' expected after [constr:operconstr level 200] (in [constr:operconstr])."
lb_step_ordered_dynamic_failure_pt_mapped_simulation_1_silent,core/PartialMapExecutionSimulations.v,False,feedback,No applicable tactic.
in_failed_exclude,core/TotalMapSimulations.v,False,feedback,The LHS of filter_In     (In _ (filter _ _)) does not match any subterm of the goal
disk_correct_invariant,systems/LogCorrect.v,False,feedback,The reference step_preserves_disk_correct was not found in the current environment.
collate_pt_map_update2_eq,core/PartialMapSimulations.v,False,feedback,The reference functional_extensionality was not found in the current environment.
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,False,feedback,The reference step_failure_pt_mapped_simulation_star was not found in the current environment.
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,False,feedback,The type of H is not inductive.
reghost_deghost_partial_inverses,core/GhostSimulations.v,False,feedback,"In environment base_params : BaseParams multi_params : MultiParams base_params failure_params : FailureParams multi_params ghost_params : GhostMultiParams multi_params n : list packet ns : name -> data Unable to unify ""(forall x : ?A, ?B x) = (forall x : ?A, ?C x)"" with  ""deghost (reghost {| nwPackets := n; nwState := ns |}) =   {| nwPackets := n; nwState := ns |}""."
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,False,feedback,The reference LockServ_input_handler_preserves_network_invariant was not found in the current environment.
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,False,feedback,The reference step_async_star_refl was not found in the current environment.
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,False,feedback,The LHS of IH     (filterMap pt_map_trace_ev (map2fst _ (map inr out))) does not match any subterm of the goal
locked_in_flight_all_clients_false,systems/LockServ.v,False,feedback,"In environment num_Clients : nat sigma : name -> data p : packet H_lock : pBody p = Locked H_locked_correct : locks_correct_locked sigma p H_correct : locks_correct sigma c : Client_index Unable to unify ""locks_correct_locked sigma p"" with  ""held (sigma (Client c)) = false""."
locks_correct_invariant,systems/LockServ.v,False,add_err,Syntax error: '<-' or '->' or [constr_with_bindings_arg] expected after 'apply' (in [tactic:simple_tactic]).
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,Not an inductive product.
last_holder_some_unlock_inv,systems/LiveLockServ.v,False,feedback,The reference e was not found in the current environment.
in_map_pair_adjacent_to,core/TotalMapSimulations.v,True,,
NOABT_app,systems/PrimaryBackup.v,False,feedback,"Unable to find an instance for the variables x, y."
revert_trace_app,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params a : name * (input + list output) tr1' : list (name * (input + list output)) IH : forall tr2 : list (name * (input + list output)),      revert_trace (tr1' ++ tr2) = revert_trace tr1' ++ revert_trace tr2 tr2 : list (name * (input + list output)) Unable to unify  ""(let (_, t) := a in    match t with    | inl _ => []    | inr l =>        filterMap          (fun x : PB_output =>           match x with           | RequestResponse i os => Some (i, os)           | ReadResponse _ => None           end) l    end ++ revert_trace tr1') ++ revert_trace tr2"" with  ""let (_, t) := a in   match t with   | inl _ => []   | inr l =>       filterMap         (fun x : PB_output =>          match x with          | RequestResponse i os => Some (i, os)          | ReadResponse _ => None          end) l   end ++ revert_trace tr1' ++ revert_trace tr2""."
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,False,feedback,(in proof locks_correct_unlock_sent_locked): Attempt to save an incomplete proof
map_eq_name_eq_eq,core/TotalMapSimulations.v,False,feedback,The reference tot_map_name_inj was not found in the current environment.
last_holder'_input_inv,systems/LiveLockServ.v,False,feedback,The reference i0 was not found in the current environment.
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,False,feedback,"Found no subterm matching ""queue st'"" in the current goal."
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,True,,
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,False,feedback,(in proof NOABT_singleton_inr_read_response): Attempt to save an incomplete proof
InputHandler_lbcases,systems/LiveLockServ.v,False,feedback,The reference st was not found in the current environment.
processPackets_ge_start,systems/SeqNumCorrect.v,False,feedback,Not an inductive product.
locked_in_flight_all_clients_false,systems/LiveLockServ.v,False,feedback,The reference p was not found in the current environment.
processInputs_cons_defn,systems/PrimaryBackup.v,True,,
locks_correct_true_at_head_of_queue,systems/LockServ.v,True,,
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,False,feedback,No applicable tactic.
all_Names_Nodes,systems/Counter.v,True,,
outputs_1_on_nil,systems/PrimaryBackup.v,True,,
ServerNetHandler_cases,systems/LockServ.v,False,feedback,The reference handler_simpl was not found in the current environment.
processInputs_app,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""processInputs ?M1619 (l1 ++ ?M1618)"" in the current goal."
trace_mutex'_unlock_extend,systems/LiveLockServ.v,False,feedback,Not an inductive product.
ack_in_flight_to_primary_app,systems/Counter.v,False,feedback,"Found no subterm matching ""ack_in_flight_to_primary (xs ++ ys)"" in the current goal."
outputs_m_app,systems/PrimaryBackup.v,False,feedback,(in proof outputs_m_app): Attempt to save an incomplete proof
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,False,feedback,"In environment base_params : BaseParams one_node_params : OneNodeParams base_params pb_params : PrimaryBackupParams base_params h : name Unable to unify ""[]"" with  ""match match h with         | Primary | _ => None         end with   | Some y => [y]   | None => []   end""."
trace_relations_work,core/TraceRelations.v,False,feedback,The type of HT is not inductive.
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,False,feedback,The reference locks_correct_locked_input_handlers was not found in the current environment.
pt_map_msg_update2,core/PartialMapSimulations.v,False,feedback,Nothing to rewrite.
inputs_1_m_revert,systems/PrimaryBackup.v,False,feedback,"Found no subterm matching ""?M1609 ++ []"" in the current goal."
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,False,feedback,"In environment base_fst, base_snd : BaseParams labeled_multi_fst : LabeledMultiParams base_fst labeled_multi_snd : LabeledMultiParams base_snd base_map : BaseParamsTotalMap base_fst base_snd name_map : MultiParamsNameTotalMap unlabeled_multi_params              unlabeled_multi_params msg_map : MultiParamsMsgTotalMap unlabeled_multi_params             unlabeled_multi_params label_map : LabeledMultiParamsLabelTotalMap labeled_multi_fst               labeled_multi_snd name_map_bijective : MultiParamsNameTotalMapBijective name_map multi_map_congr : MultiParamsTotalMapCongruency base_map name_map msg_map multi_map_lb_congr : LabeledMultiParamsTotalMapCongruency base_map name_map                        msg_map label_map tot_map_label_injective : forall l l' : label,                           tot_map_label l = tot_map_label l' -> l = l' fail_fst : FailureParams unlabeled_multi_params fail_snd : FailureParams unlabeled_multi_params fail_map_congr : FailureParamsTotalMapCongruency fail_fst fail_snd base_map overlay_fst : NameOverlayParams unlabeled_multi_params overlay_snd : NameOverlayParams unlabeled_multi_params overlay_map_congr : NameOverlayParamsTotalMapCongruency overlay_fst                       overlay_snd name_map fail_msg_fst : FailMsgParams unlabeled_multi_params fail_msg_snd : FailMsgParams unlabeled_multi_params fail_msg_map_congr : FailMsgParamsTotalMapCongruency fail_msg_fst                        fail_msg_snd msg_map COH : forall         s : infseq               (event (list name * ordered_network) label                  (name * (input + output))),       event_step_star step_ordered_failure step_ordered_failure_init (hd s) ->       lb_step_execution lb_step_ordered_failure s ->       always         (now (event_step_star step_ordered_failure step_ordered_failure_init))         (map tot_map_onet_event s) x, y : event (list name * ordered_network) label (name * (input + output)) s'' : infseq         (event (list name * ordered_network) label (name * (input + output))) H_init : event_step_star step_ordered_failure step_ordered_failure_init            (hd (Cons x (Cons y s''))) H_exec : lb_step_execution lb_step_ordered_failure (Cons x (Cons y s'')) The term ""H_init"" has type  ""event_step_star step_ordered_failure step_ordered_failure_init     (hd (Cons x (Cons y s'')))"" while it is expected to have type  ""event_step_star step_ordered_failure step_ordered_failure_init     (tot_map_onet_event x)""."
reboot_invariant,systems/LogCorrect.v,False,feedback,No such hypothesis: H
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,False,feedback,The reference occurred_impl_eventually was not found in the current environment.
InputHandler_cases,systems/LockServ.v,False,feedback,No such goal. Focus next goal with bullet -.
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,False,feedback,The reference m was not found in the current environment.
ZOOOPST_cons_elim,systems/PrimaryBackup.v,False,feedback,The type of H is not inductive.
nwnw_unlock_lock,systems/LockServ.v,False,feedback,congruence failed.
pt_msg_in_map,core/PartialMapSimulations.v,False,feedback,No primitive equality found.
InputUnlock_held,systems/LiveLockServ.v,False,feedback,The reference s was not found in the current environment.
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,False,feedback,Expects a disjunctive pattern with 1 branch or a conjunctive pattern made of 2 patterns.
network_invariant_inductive,systems/PrimaryBackup.v,False,feedback,The reference invariant_handle_input was not found in the current environment.
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,False,feedback,The type of H is not inductive.
last_holder'_server_extend,systems/LockServ.v,False,feedback,"In environment num_Clients : nat c : Client_index i0 : input tr : list (Name * (input + list output)) IH : forall (h : option Client_index) (i : input),      last_holder' h (tr ++ [(Server, inl i)]) = last_holder' h tr h : option Client_index i : input Unable to unify  ""match i0 with   | Unlock =>       match h with       | Some m =>           if fin_eq_dec num_Clients c m           then last_holder' None tr           else last_holder' h tr       | None => last_holder' h tr       end   | _ => last_holder' h tr   end"" with  ""match i0 with   | Unlock =>       match h with       | Some m =>           if fin_eq_dec num_Clients c m           then last_holder' None (tr ++ [(Server, inl i)])           else last_holder' h tr       | None => last_holder' h tr       end   | _ => last_holder' h tr   end""."
tot_map_update_eq,core/TotalMapSimulations.v,False,feedback,No matching clauses for match.
step_async_star_lb_step_reachable,core/LabeledNet.v,False,add_err,Syntax error: 'unlockable' or 'the' or ']' or [constr:operconstr level 200] expected after '[' (in [constr:operconstr]).
